,Price,Units_Sold,COGS,Inventory_Turnover_Ratio,Quarter,Seasonality_Flag,Company_Hyundai India,Company_Maruti Suzuki,Car_Model_Alcazar,Car_Model_Brezza,Car_Model_Creta,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Nexon,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium SUV,Car_Type_Sedan,Season_Festive,Season_Monsoon
174,1636269.41,4.0,4777906.68,-0.8337129593171989,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
175,1543068.96,11.0,12390843.75,1.313912504696933,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1450961.21,12.0,12710420.2,0.8807234192444698,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1500908.02,3.0,3286988.56,-1.2964395707903655,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1436215.4,16.0,16774995.87,2.775182661773585,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1499933.47,6.0,6569708.6,1.1946498322199872,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,523918.01,10.0,3824601.47,-0.6502879108754893,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
181,572015.98,17.0,7098718.31,1.304361518748677,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
182,528849.27,11.8,4246659.64,-1.0656203004895939,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
183,543134.54,12.0,4757858.57,-0.5965933857792155,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
184,541686.88,14.0,5536039.91,-0.8100817822267794,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
185,722858.07,7.0,3693804.74,-0.5114078126873166,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
186,734611.06,5.0,2681330.37,-1.4403617874212777,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
187,703589.5,7.0,3595342.34,-1.0025248194164342,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
188,702460.23,9.0,4615163.71,-0.8801653194829596,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
189,684347.86,9.0,4496165.44,-0.5048130760874249,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
190,861586.34,16.0,10063328.45,0.27152365149315916,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
191,897250.96,12.0,7859918.41,-0.011859991513188135,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192,923254.79,18.0,12131567.94,1.5378188770726928,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,906215.03,18.0,11907665.49,0.4254031046759113,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194,912468.15,12.0,7993220.99,-0.18906042184925537,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195,1505706.98,4.0,4396664.38,-0.6393580341871926,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1592520.52,9.0,10462859.82,1.0835908532018472,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1498922.86,9.0,9847923.19,0.4823352829844192,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1531410.77,7.0,7825509.03,0.9752666337771703,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1539393.13,10.0,11237569.85,0.7313733553424248,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1616143.73,5.0,5898924.61,-0.41160101005855426,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
201,1577472.91,4.0,4606220.9,-0.058917875089178194,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
202,1597106.72,3.0,3497663.72,0.6297554531354828,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
203,1632234.55,5.0,5957656.11,0.274812756341098,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
204,1636261.75,9.0,10750239.7,1.869662334100941,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
205,1479293.92,9.0,9718961.05,0.011144650804008898,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1447291.0,10.0,10565224.3,0.16604896348771542,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1517177.04,1.0,1107539.24,-1.971448722422348,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1434170.01,6.0,6281664.64,-0.4212511295474453,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1569735.12,7.0,8021346.46,0.12608842057621394,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,569662.56,11.0,4574390.36,-0.7445484111229044,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
211,552353.31,14.0,5645050.83,-0.47124522691634996,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
212,577482.19,11.0,4637181.99,-0.4473859544078816,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
213,556780.22,11.0,4470945.17,-1.008476077767676,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
214,524333.05,13.0,4975920.64,-0.33697022697623935,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
215,707187.25,10.0,5162466.92,-0.9628453238229048,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
216,690518.56,6.0,3024471.29,-1.1361674293006316,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
217,729645.97,13.0,6924340.26,-0.48116281165975194,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
218,712739.64,8.0,4162399.5,-1.2166126072173253,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
219,683375.3,7.0,3492047.78,-0.9688852089768939,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
220,906949.06,10.0,6620728.14,0.13768340633636625,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
221,936091.67,9.0,6150122.27,-0.14010571844327463,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,878215.94,9.0,5769878.73,-0.8917739629091671,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223,932181.97,11.0,7485421.22,-0.23079470200785626,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
224,902274.73,14.0,9221247.74,0.9746115279948538,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225,1616138.14,10.0,11797808.42,0.44125835370530514,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1557960.96,11.0,12510426.51,1.0094017622331193,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1551907.03,8.0,9063137.06,0.7700119360566916,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1519605.23,7.0,7765182.73,-0.1575988807562596,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1560528.76,11.0,12531045.94,0.3866055125471769,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1594898.26,3.0,3492827.19,-1.2339030659758634,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
231,1730478.05,8.0,10105991.81,2.1385187835214596,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
232,1676930.89,6.0,7344957.3,0.5615426377792329,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
233,1604866.85,7.0,8200869.6,1.3205685829669,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
234,1660621.12,11.0,13334787.59,1.699614451792068,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
235,1439651.93,6.0,6305675.45,-0.7267097435565628,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1492858.35,13.0,14167225.74,3.016136567293315,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1507899.25,13.0,14309963.88,1.5595804699463949,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1531067.38,8.0,8941433.5,0.003832956738295878,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1565463.95,6.0,6856732.1,0.025749654154600166,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,538068.47,20.0,7855799.66,0.29424928699082364,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
241,566168.46,13.0,5372938.69,-0.9887428068151953,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
242,530533.83,15.0,5809345.44,-0.11072155607072535,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
243,544213.12,17.0,6753684.82,0.1927030743808067,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
244,544009.53,13.0,5162650.44,0.3075285537392702,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
245,689905.97,13.0,6547207.66,-0.7974918979140353,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
246,733043.71,7.0,3745853.36,-1.0860051672815239,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
247,685091.69,5.0,2500584.67,-1.2308624550574927,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
248,678867.26,8.0,3964584.8,-0.9699798403547765,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
249,716898.62,7.0,3663351.95,-1.1533905637211839,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
250,901717.0,16.0,10532054.56,1.8098583538860613,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,929406.72,13.0,8820069.77,-0.19236607100580824,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252,881084.45,15.0,9647874.73,1.3615189988829643,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,918168.22,14.0,9383679.21,0.17216557688591502,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
254,902897.01,12.0,7909377.81,-0.4256364059814187,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
255,1598159.95,9.0,10499910.87,0.24180731940058442,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1625109.06,13.0,15422284.98,0.4776558724641623,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1565254.94,11.0,12568997.17,0.17584645291054113,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1608523.22,11.0,12916441.46,1.7242369454315203,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1584969.33,10.0,11570276.11,0.15928447184144137,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1656014.01,6.0,7253341.36,-0.1926569651633707,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
261,1577530.81,7.0,8061182.44,0.14859294255533315,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
262,1697567.07,9.0,11153015.65,1.1646752854893851,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
263,1681035.76,10.0,12271561.05,1.1891668124469255,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
264,1630643.34,13.0,15474805.3,1.1677931953333198,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
265,1521942.91,6.0,6666109.95,-0.4225999118771891,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1526367.39,9.0,10028233.75,-0.02837619223406084,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1564219.44,6.0,6851281.15,-0.22193992652449573,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1445827.85,8.0,3166362.99,-0.8644796510842502,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1564467.68,2.0,2284122.81,-1.6723953859263145,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,576882.56,12.0,5053491.23,-0.7651926668676142,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
271,540821.02,10.0,3947993.45,-1.0411047347232902,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
272,563463.77,18.0,7403913.94,0.6666263564303867,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
273,523550.16,14.0,5350682.64,0.46113859756309367,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
274,541886.06,11.0,4351345.06,-1.006477138697273,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
275,690920.8,10.6,4034977.47,0.11549857863738706,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
276,699163.51,9.0,4593504.26,-0.8535698671800892,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
277,731594.16,6.0,3204382.42,-1.2676328754275616,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
278,670927.45,4.0,1959108.15,-0.6707579603461148,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
279,733168.81,7.0,3746492.62,-0.37435071692964783,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
280,931836.7,14.0,9523371.07,0.5546425438871829,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,925323.34,11.0,7430346.42,-0.27368663132195015,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
282,922101.57,11.0,7404475.61,-0.3736904787315954,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,934113.73,10.0,6819030.23,0.13448957742895862,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,929035.18,17.0,11529326.58,0.7587778988033639,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,1603359.68,4.0,4681810.27,-1.065318571230654,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1604686.29,9.0,10542788.93,0.6679233295461431,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1601386.09,4.0,4676047.38,0.03808848910742013,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1601749.57,7.0,8184940.3,-0.5185582852504907,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1593405.72,5.0,5815930.88,-0.8442299393724848,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1666327.91,12.0,14597032.49,0.8829082134219005,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
291,1669004.31,4.0,4873492.59,-0.4804705680257584,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
292,1635889.4,8.0,9553594.1,-0.053103918003077795,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
293,1612267.91,4.0,4707822.3,-0.4281867555354337,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
294,1580348.84,8.0,9229237.23,-0.07422345297062924,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
295,1432761.23,8.0,8367325.58,0.7550389954487826,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1476200.27,7.0,7543383.38,0.5594238672533451,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1492218.58,4.0,4357278.25,-0.6619125672164156,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1525597.79,7.0,7795804.71,0.1335292101655509,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1488637.85,8.0,8693645.04,-0.16172948273179666,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,553378.43,14.0,5655527.55,0.05360349975860967,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
301,556723.56,13.0,5283306.58,-0.4216941251210997,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
302,552882.4,11.0,4439645.67,-0.5112810550665242,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
303,565638.19,23.0,9497065.21,1.1816366319309033,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
304,530176.75,10.0,3870290.27,-0.19250373547649594,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
305,712043.09,4.0,2079165.82,-1.259090029162803,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
306,709872.51,5.0,2591034.66,-1.4456820072697723,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
307,724478.95,8.0,4230957.07,-1.085814236479286,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
308,723317.84,8.0,4224176.19,-0.5901826133741458,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
309,705051.61,7.0,3602813.73,-1.1347098765319157,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
310,921306.39,18.0,12105965.96,0.534806623016832,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
311,916842.34,13.0,8700833.81,-0.11104025347272088,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
312,884324.27,16.0,10328907.47,0.7198513363021202,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313,937230.57,8.0,5473426.53,-0.9944086979910426,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314,917621.29,12.0,8038362.5,0.12433147442870846,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
315,1571406.83,7.0,8029888.9,0.7404775612351918,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1478959.53,4.0,4318561.83,-1.2164558136329036,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1581349.0,14.0,16161386.78,1.2408441514733484,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1476201.65,11.0,11853899.25,0.05547463678455975,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1604030.24,12.0,14051304.9,0.27318383651711137,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1718934.26,5.0,6274110.05,-0.6965152382239952,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
321,1625974.69,12.0,14243538.28,2.5093401870486938,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
322,1709990.42,6.0,7489758.04,1.0232297140823525,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
323,1619829.71,1.0,1182475.69,-1.7163393293839173,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
324,1705424.43,1.0,1244959.83,-1.9834991944201876,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
325,1480632.72,5.0,5404309.43,-0.3795297166292616,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1429213.78,8.0,8346608.48,0.41576324586811403,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1517291.95,10.0,11076231.23,0.4489998328982386,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1557641.3,3.0,3411234.45,0.3209975671437397,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1465261.64,6.0,6417845.98,-0.10514908286593921,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,547580.22,11.0,4397069.17,-0.15952100402962352,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
331,558725.22,19.0,7749518.8,0.09420551840744976,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
332,547766.67,13.0,5198305.7,-0.24262954411432033,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
333,575442.39,16.0,6721167.12,0.32535941159838705,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
334,569770.02,17.0,7070845.95,-0.258650502732504,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
335,719315.23,10.0,5251001.18,-0.3535126151423017,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
336,707180.49,5.0,2581208.79,-1.3799556693319068,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
337,684495.4,10.0,4996816.42,-0.29565127233120553,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
338,710443.69,6.0,3111743.36,-0.7712082925516787,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
339,681996.22,2.0,995714.48,-1.7180165405992123,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
340,919615.47,12.0,8055831.52,0.2988664485710529,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
341,931825.56,12.0,8162791.91,0.162600266009991,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
342,931634.89,15.0,10201402.05,1.6724972569742564,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
343,917170.86,14.0,9373486.19,2.052051110002641,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
344,932118.66,9.0,6124019.6,-0.175447782809432,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
345,1549274.46,9.0,10178733.2,-0.1859629624923338,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1618783.72,8.0,9453696.92,-0.08198347273535068,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1569000.32,5.0,5726851.17,-0.21365632951158448,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1537824.67,6.0,6735672.05,0.08707367644164059,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1525054.61,9.6,13359478.38,0.6274143306642459,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1572734.39,3.0,3444288.31,-0.9141196992985798,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
351,1647808.77,7.0,8420302.81,-0.21924986990966633,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
