Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Dealer_Network_Size,Service_Type
2023-01-05,Maruti Suzuki,Ertiga,MPV,South,932304.13,8.0,103.0,5593824.78,118.5,,3.0,47205.272,0.01,Winter,1,1,Thursday,0,0,0,1.0,103,Nexa
2023-01-05,Maruti Suzuki,Ertiga,MPV,East,914093.33,9.0,81.0,6170129.98,106.0,32.0,6.0,58208.773,0.01,Winter,1,1,Thursday,0,0,0,1.0,109,Nexa
2023-01-05,Maruti Suzuki,Ertiga,MPV,West,964269.1,0.0,179.0,0.0,214.5,50.0,5.0,0.0,0.0,Winter,1,1,Thursday,0,0,0,1.0,59,Arena
2023-01-05,Maruti Suzuki,Ertiga,MPV,Central,968255.33,7.0,56.0,5083340.48,96.0,23.0,6.0,52951.463,0.01,Winter,1,1,Thursday,0,0,1,1.0,66,Arena
2023-01-05,Maruti Suzuki,Baleno,Premium Hatchback,North,776101.19,10.0,173.0,5820758.92,195.0,56.0,6.0,29850.046,0.01,Winter,1,1,Thursday,0,0,0,1.08,56,Arena
2023-01-05,Maruti Suzuki,Baleno,Premium Hatchback,South,784786.67,14.0,135.0,8240260.04,178.5,21.0,13.0,46163.922,0.01,Winter,1,1,Thursday,0,0,0,1.08,128,Arena
2023-01-05,Maruti Suzuki,Baleno,Premium Hatchback,East,736762.53,16.0,114.0,8841150.36,185.5,40.0,7.0,47661.188,0.01,Winter,1,1,Thursday,0,0,1,1.08,188,Arena
2023-01-05,Maruti Suzuki,Baleno,Premium Hatchback,West,777349.53,15.0,245.0,8745182.21,198.0,37.0,10.0,44167.587,0.01,Winter,1,1,Thursday,0,0,1,1.08,91,Nexa
2023-01-05,Maruti Suzuki,Baleno,Premium Hatchback,Central,745320.23,13.0,179.0,7266872.24,123.5,52.0,12.0,58841.071,0.01,Winter,1,1,Thursday,0,0,1,1.08,70,Nexa
2023-01-05,Maruti Suzuki,Grand Vitara,SUV,North,1441774.6,8.0,242.0,8650647.6,144.5,32.0,10.0,59866.073,0.01,Winter,1,1,Thursday,0,0,0,1.0,92,Nexa
2023-01-05,Maruti Suzuki,Grand Vitara,SUV,South,1518258.74,5.0,188.0,5693470.27,219.0,26.0,5.0,25997.581,0.01,Winter,1,1,Thursday,0,0,0,1.0,54,Arena
2023-01-05,Maruti Suzuki,Grand Vitara,SUV,East,1432881.25,4.0,122.0,4298643.75,169.5,22.0,3.0,25360.73,0.01,Winter,1,1,Thursday,0,0,0,1.0,117,Nexa
2023-01-05,Maruti Suzuki,Grand Vitara,SUV,West,1396073.88,10.0,275.0,10470554.1,164.5,36.0,10.0,63650.785,0.01,Winter,1,1,Thursday,0,0,0,1.0,108,Arena
2023-01-05,Maruti Suzuki,Grand Vitara,SUV,Central,1474860.97,8.0,276.0,8849165.82,268.5,58.0,3.0,32957.787,0.01,Winter,1,1,Thursday,0,0,0,1.0,67,Nexa
2023-01-06,Maruti Suzuki,Swift,Hatchback,North,629032.87,20.0,273.0,9435493.05,199.0,41.0,13.0,47414.538,0.01,Winter,1,1,Friday,0,0,0,1.08,141,Arena
2023-01-06,Maruti Suzuki,Swift,Hatchback,South,680233.43,13.0,76.0,6632275.94,161.0,42.0,10.0,41194.26,0.01,Winter,1,1,Friday,0,0,0,1.08,71,Arena
2023-01-06,Maruti Suzuki,Swift,Hatchback,East,662277.54,17.0,72.0,8444038.63,75.0,44.0,7.0,112587.182,0.0,Winter,1,1,Friday,0,0,0,1.08,155,Arena
2023-01-06,Maruti Suzuki,Swift,Hatchback,West,635563.64,20.0,242.0,9533454.6,254.0,51.0,12.0,37533.286,0.01,Winter,1,1,Friday,0,0,0,1.08,59,Nexa
2023-01-06,Maruti Suzuki,Swift,Hatchback,Central,641891.89,19.0,218.0,9146959.43,197.0,55.0,8.0,46431.266,0.01,Winter,1,1,Friday,0,0,1,1.08,107,Arena
2023-01-06,Maruti Suzuki,Dzire,Sedan,North,710491.73,11.0,230.0,5861556.77,172.0,35.0,5.0,34078.818,0.01,Winter,1,1,Friday,0,0,1,1.0,119,Nexa
2023-01-06,Maruti Suzuki,Dzire,Sedan,South,712189.85,9.0,203.0,4807281.49,227.5,59.0,9.0,21130.908,0.02,Winter,1,1,Friday,0,0,0,1.0,87,Arena
2023-01-06,Maruti Suzuki,Dzire,Sedan,East,746946.9,5.0,168.0,2801050.88,214.0,33.0,5.0,13089.023,0.03,Winter,1,1,Friday,0,0,0,1.0,129,Arena
2023-01-06,Maruti Suzuki,Dzire,Sedan,West,741959.21,11.0,207.0,6121163.48,202.5,38.0,3.0,30227.968,0.01,Winter,1,1,Friday,0,0,0,1.0,199,Nexa
2023-01-06,Maruti Suzuki,Dzire,Sedan,Central,710889.31,7.0,225.0,3732168.88,179.0,52.0,4.0,20850.105,0.02,Winter,1,1,Friday,0,0,0,1.0,162,Arena
2023-01-06,Maruti Suzuki,Brezza,Compact SUV,North,1114979.51,16.0,247.0,13379754.12,263.0,,8.0,50873.59,0.01,Winter,1,1,Friday,0,0,1,1.0,173,Arena
2023-01-06,Maruti Suzuki,Brezza,Compact SUV,South,1084845.9,11.0,293.0,8949978.67,191.0,22.0,13.0,46858.527,0.01,Winter,1,1,Friday,0,0,0,1.0,167,Arena
2023-01-06,Maruti Suzuki,Brezza,Compact SUV,East,1073522.64,14.0,196.0,11271987.72,140.5,45.0,5.0,80227.671,0.0,Winter,1,1,Friday,0,0,0,1.0,113,Arena
2023-01-06,Maruti Suzuki,Brezza,Compact SUV,West,1059682.8,17.0,149.0,13510955.7,96.0,58.0,9.0,140739.122,0.0,Winter,1,1,Friday,0,0,0,1.0,178,Nexa
2023-01-06,Maruti Suzuki,Brezza,Compact SUV,Central,1146488.54,7.0,,6019064.83,168.0,55.0,7.0,35827.767,0.01,Winter,1,1,Friday,0,0,0,1.0,157,Arena
2023-01-06,Maruti Suzuki,Ertiga,MPV,North,948819.26,8.0,122.0,5692915.56,172.5,39.0,4.0,33002.409,0.01,Winter,1,1,Friday,0,0,1,1.0,70,Arena
2023-01-06,Maruti Suzuki,Ertiga,MPV,South,927214.99,9.0,169.0,6258701.18,132.5,56.0,12.0,47235.481,0.01,Winter,1,1,Friday,0,0,1,1.0,118,Nexa
2023-01-06,Maruti Suzuki,Ertiga,MPV,East,926341.83,8.0,,5558050.98,143.0,41.0,9.0,38867.489,0.01,Winter,1,1,Friday,0,0,0,1.0,110,Arena
2023-01-06,Maruti Suzuki,Ertiga,MPV,West,984388.76,9.0,147.0,6644624.13,182.5,,8.0,36408.899,0.01,Winter,1,1,Friday,0,0,0,1.0,87,Nexa
2023-01-06,Maruti Suzuki,Ertiga,MPV,Central,974140.23,6.0,159.0,4383631.04,170.5,59.0,7.0,25710.446,0.01,Winter,1,1,Friday,0,0,0,1.0,165,Nexa
2023-01-06,Maruti Suzuki,Baleno,Premium Hatchback,North,770400.94,8.0,77.0,4622405.64,153.5,21.0,11.0,30113.392,0.01,Winter,1,1,Friday,0,0,0,1.08,180,Nexa
2023-01-06,Maruti Suzuki,Baleno,Premium Hatchback,South,774157.74,13.0,72.0,7548037.96,144.5,38.0,7.0,52235.557,0.01,Winter,1,1,Friday,0,0,1,1.08,61,Arena
2023-01-06,Maruti Suzuki,Baleno,Premium Hatchback,East,760093.68,10.0,278.0,5700702.6,186.0,28.0,10.0,30648.939,0.01,Winter,1,1,Friday,0,0,0,1.08,109,Nexa
2023-01-06,Maruti Suzuki,Baleno,Premium Hatchback,West,780460.74,15.0,158.0,8780183.32,155.5,59.0,8.0,56464.201,0.01,Winter,1,1,Friday,0,0,0,1.08,178,Arena
2023-01-06,Maruti Suzuki,Baleno,Premium Hatchback,Central,745524.26,10.0,150.0,5591431.95,193.5,38.0,11.0,28896.289,0.01,Winter,1,1,Friday,0,0,1,1.08,95,Arena
2023-01-06,Maruti Suzuki,Grand Vitara,SUV,North,1381757.8,9.0,146.0,9326865.15,166.5,53.0,12.0,56017.208,0.01,Winter,1,1,Friday,0,0,0,1.0,182,Nexa
2023-01-06,Maruti Suzuki,Grand Vitara,SUV,South,1426105.17,9.0,125.0,9626209.9,191.0,40.0,14.0,50399.005,0.01,Winter,1,1,Friday,0,0,1,1.0,83,Arena
2023-01-06,Maruti Suzuki,Grand Vitara,SUV,East,1402857.81,12.0,96.0,12625720.29,168.0,39.0,14.0,75153.097,0.0,Winter,1,1,Friday,0,0,1,1.0,136,Arena
2023-01-06,Maruti Suzuki,Grand Vitara,SUV,West,1508523.14,7.0,191.0,7919746.48,187.5,58.0,11.0,42238.648,0.01,Winter,1,1,Friday,0,0,1,1.0,126,Nexa
2023-01-06,Maruti Suzuki,Grand Vitara,SUV,Central,1434015.11,2.0,140.0,2151022.67,112.5,57.0,,19120.202,0.02,Winter,1,1,Friday,0,0,0,1.0,84,Arena
2023-01-07,Maruti Suzuki,Swift,Hatchback,North,644893.86,18.0,74.0,8706067.11,63.5,45.0,8.0,137103.419,0.0,Winter,1,1,Saturday,1,0,0,1.08,132,Nexa
2023-01-07,Maruti Suzuki,Swift,Hatchback,South,652123.93,19.0,168.0,9292766.0,113.0,33.0,10.0,82236.867,0.0,Winter,1,1,Saturday,1,0,1,1.08,110,Arena
2023-01-07,Maruti Suzuki,Swift,Hatchback,East,635948.85,11.0,169.0,5246578.01,175.0,30.0,7.0,29980.446,0.01,Winter,1,1,Saturday,1,0,0,1.08,127,Nexa
2023-01-07,Maruti Suzuki,Swift,Hatchback,West,629546.46,19.0,169.0,8971037.05,195.5,35.0,3.0,45887.658,0.01,Winter,1,1,Saturday,1,0,0,1.08,61,Arena
2023-01-07,Maruti Suzuki,Swift,Hatchback,Central,656433.6,17.0,150.0,8369528.4,175.0,28.0,11.0,47825.877,0.01,Winter,1,1,Saturday,1,0,0,1.08,114,Arena
2023-01-07,Maruti Suzuki,Dzire,Sedan,North,739719.34,13.0,223.0,7212263.57,183.5,38.0,12.0,39303.889,0.01,Winter,1,1,Saturday,1,0,0,1.0,199,Nexa
2023-01-07,Maruti Suzuki,Dzire,Sedan,South,701095.21,13.0,228.0,6835678.3,233.0,47.0,14.0,29337.675,0.01,Winter,1,1,Saturday,1,0,0,1.0,125,Arena
2023-01-07,Maruti Suzuki,Dzire,Sedan,East,729655.49,9.0,121.0,4925174.56,83.0,41.0,11.0,59339.453,0.01,Winter,1,1,Saturday,1,0,0,1.0,110,Arena
2023-01-07,Maruti Suzuki,Dzire,Sedan,West,753950.35,4.0,155.0,2261851.05,143.5,54.0,10.0,15762.028,0.02,Winter,1,1,Saturday,1,0,0,1.0,133,Arena
2023-01-07,Maruti Suzuki,Dzire,Sedan,Central,743998.83,8.0,239.0,4463992.98,213.0,52.0,12.0,20957.714,0.02,Winter,1,1,Saturday,1,0,0,1.0,111,Arena
2023-01-07,Maruti Suzuki,Brezza,Compact SUV,North,1112877.32,,98.0,5007947.94,112.5,40.0,5.0,44515.093,0.01,Winter,1,1,Saturday,1,0,1,1.0,90,Arena
2023-01-07,Maruti Suzuki,Brezza,Compact SUV,South,1147236.94,14.0,,12045987.87,105.0,20.0,10.0,114723.694,0.0,Winter,1,1,Saturday,1,0,0,1.0,125,Nexa
2023-01-07,Maruti Suzuki,Brezza,Compact SUV,East,1077640.04,16.0,289.0,12931680.48,209.0,58.0,14.0,61874.069,0.01,Winter,1,1,Saturday,1,0,1,1.0,57,Nexa
2023-01-07,Maruti Suzuki,Brezza,Compact SUV,West,1073236.37,17.0,131.0,13683763.72,119.0,49.0,3.0,114989.611,0.0,Winter,1,1,Saturday,1,0,0,1.0,131,Arena
2023-01-07,Maruti Suzuki,Brezza,Compact SUV,Central,1089466.37,11.0,274.0,8988097.55,228.0,58.0,4.0,39421.48,0.01,Winter,1,1,Saturday,1,0,0,1.0,154,Nexa
2023-01-07,Maruti Suzuki,Ertiga,MPV,North,988233.06,6.0,166.0,4447048.77,185.5,22.0,10.0,23973.309,0.02,Winter,1,1,Saturday,1,0,1,1.0,61,Arena
2023-01-07,Maruti Suzuki,Ertiga,MPV,South,982832.41,3.0,87.0,2211372.92,154.0,37.0,6.0,14359.564,0.03,Winter,1,1,Saturday,1,0,0,1.0,168,Arena
2023-01-07,Maruti Suzuki,Ertiga,MPV,East,905104.93,9.0,106.0,6109458.28,134.5,52.0,10.0,45423.482,0.01,Winter,1,1,Saturday,1,0,0,1.0,56,Arena
2023-01-07,Maruti Suzuki,Ertiga,MPV,West,959118.94,6.0,175.0,4316035.23,163.5,57.0,7.0,26397.769,0.01,Winter,1,1,Saturday,1,0,0,1.0,165,Arena
2023-01-07,Maruti Suzuki,Ertiga,MPV,Central,922342.09,6.0,204.0,4150539.41,175.0,46.0,12.0,23717.368,0.02,Winter,1,1,Saturday,1,0,0,1.0,55,Nexa
2023-01-07,Maruti Suzuki,Baleno,Premium Hatchback,North,721210.42,13.0,171.0,7031801.6,190.0,56.0,5.0,37009.482,0.01,Winter,1,1,Saturday,1,0,1,1.08,67,Nexa
2023-01-07,Maruti Suzuki,Baleno,Premium Hatchback,South,738029.03,23.0,273.0,12731000.77,190.0,,7.0,67005.267,0.01,Winter,1,1,Saturday,1,0,0,1.08,190,Arena
2023-01-07,Maruti Suzuki,Baleno,Premium Hatchback,East,725787.82,13.0,100.0,7076431.25,112.0,40.0,14.0,63182.422,0.01,Winter,1,1,Saturday,1,0,1,1.08,117,Arena
2023-01-07,Maruti Suzuki,Baleno,Premium Hatchback,West,759467.57,13.0,190.0,7404808.81,184.0,55.0,5.0,40243.526,0.01,Winter,1,1,Saturday,1,0,1,1.08,148,Nexa
2023-01-07,Maruti Suzuki,Baleno,Premium Hatchback,Central,727598.41,12.0,68.0,6548385.69,96.0,27.0,14.0,68212.351,0.01,Winter,1,1,Saturday,1,0,1,1.08,150,Arena
2023-01-07,Maruti Suzuki,Grand Vitara,SUV,North,1417486.3,6.0,233.0,6378688.35,159.0,31.0,8.0,40117.537,0.01,Winter,1,1,Saturday,1,0,0,1.0,196,Arena
2023-01-07,Maruti Suzuki,Grand Vitara,SUV,South,1510716.53,7.0,252.0,7931261.78,250.0,33.0,13.0,31725.047,0.01,Winter,1,1,Saturday,1,0,0,1.0,53,Nexa
2023-01-07,Maruti Suzuki,Grand Vitara,SUV,East,1420773.06,1.0,162.0,1065579.79,136.5,38.0,8.0,7806.445,0.05,Winter,1,1,Saturday,1,0,0,1.0,118,Arena
2023-01-07,Maruti Suzuki,Grand Vitara,SUV,West,1496370.68,9.0,257.0,10100502.09,232.5,43.0,5.0,43443.02,0.01,Winter,1,1,Saturday,1,0,0,1.0,106,Nexa
2023-01-07,Maruti Suzuki,Grand Vitara,SUV,Central,1427058.45,4.0,114.0,4281175.35,95.0,,7.0,45065.004,0.01,Winter,1,1,Saturday,1,0,0,1.0,185,Nexa
2023-01-08,Maruti Suzuki,Swift,Hatchback,North,657384.27,19.0,84.0,9367725.85,113.5,42.0,11.0,82535.03,0.0,Winter,1,1,Sunday,1,0,1,1.08,177,Nexa
2023-01-08,Maruti Suzuki,Swift,Hatchback,South,662854.16,19.0,222.0,9445671.78,153.0,38.0,13.0,61736.417,0.01,Winter,1,1,Sunday,1,0,1,1.08,115,Arena
2023-01-08,Maruti Suzuki,Swift,Hatchback,East,622238.62,17.0,115.0,7933542.4,83.5,50.0,14.0,95012.484,0.0,Winter,1,1,Sunday,1,0,1,1.08,185,Arena
2023-01-08,Maruti Suzuki,Swift,Hatchback,West,648468.4,13.0,280.0,6322566.9,192.0,36.0,11.0,32930.036,0.01,Winter,1,1,Sunday,1,0,0,1.08,62,Nexa
2023-01-08,Maruti Suzuki,Swift,Hatchback,Central,650200.46,12.0,232.0,5851804.14,230.5,29.0,12.0,25387.437,0.01,Winter,1,1,Sunday,1,0,1,1.08,103,Arena
2023-01-08,Maruti Suzuki,Dzire,Sedan,North,743222.51,13.0,159.0,7246419.47,175.0,34.0,8.0,41408.111,0.01,Winter,1,1,Sunday,1,0,0,1.0,53,Arena
2023-01-08,Maruti Suzuki,Dzire,Sedan,South,743312.02,12.0,131.0,6689808.18,148.5,30.0,11.0,45049.213,0.01,Winter,1,1,Sunday,1,0,1,1.0,128,Arena
2023-01-08,Maruti Suzuki,Dzire,Sedan,East,726730.97,6.0,145.0,3270289.37,196.5,42.0,10.0,16642.694,0.02,Winter,1,1,Sunday,1,0,1,1.0,183,Arena
2023-01-08,Maruti Suzuki,Dzire,Sedan,West,709936.84,12.0,170.0,6389431.56,178.0,28.0,13.0,35895.683,0.01,Winter,1,1,Sunday,1,0,1,1.0,149,Nexa
2023-01-08,Maruti Suzuki,Dzire,Sedan,Central,690428.85,17.0,228.0,8802967.84,226.5,42.0,12.0,38865.2,0.01,Winter,1,1,Sunday,1,0,0,1.0,109,Nexa
2023-01-08,Maruti Suzuki,Brezza,Compact SUV,North,1141306.23,16.0,198.0,13695674.76,169.0,52.0,10.0,81039.496,0.0,Winter,1,1,Sunday,1,0,1,1.0,66,Nexa
2023-01-08,Maruti Suzuki,Brezza,Compact SUV,South,1114777.37,20.0,260.0,16721660.55,168.0,36.0,7.0,99533.694,0.0,Winter,1,1,Sunday,1,0,0,1.0,152,Arena
2023-01-08,Maruti Suzuki,Brezza,Compact SUV,East,1129785.87,10.0,255.0,8473394.03,199.5,26.0,11.0,42473.153,0.01,Winter,1,1,Sunday,1,0,0,1.0,190,Arena
2023-01-08,Maruti Suzuki,Brezza,Compact SUV,West,1141817.24,14.0,103.0,11989081.02,183.5,55.0,9.0,65335.591,0.01,Winter,1,1,Sunday,1,0,0,1.0,186,Arena
2023-01-08,Maruti Suzuki,Brezza,Compact SUV,Central,1115931.59,15.0,119.0,12554230.39,153.5,47.0,10.0,81786.517,0.0,Winter,1,1,Sunday,1,0,0,1.0,114,Nexa
2023-01-08,Maruti Suzuki,Ertiga,MPV,North,903895.87,7.0,123.0,4745453.32,163.5,57.0,10.0,29024.179,0.01,Winter,1,1,Sunday,1,0,1,1.0,130,Arena
2023-01-08,Maruti Suzuki,Ertiga,MPV,South,994032.43,5.0,202.0,3727621.61,214.5,45.0,8.0,17378.189,0.02,Winter,1,1,Sunday,1,0,1,1.0,168,Nexa
2023-01-08,Maruti Suzuki,Ertiga,MPV,East,975948.48,9.0,202.0,6587652.24,213.5,26.0,6.0,30855.514,0.01,Winter,1,1,Sunday,1,0,0,1.0,61,Arena
2023-01-08,Maruti Suzuki,Ertiga,MPV,West,924182.36,10.0,206.0,6931367.7,171.5,,14.0,40416.138,0.01,Winter,1,1,Sunday,1,0,0,1.0,173,Arena
2023-01-08,Maruti Suzuki,Ertiga,MPV,Central,915876.28,10.0,248.0,6869072.1,156.5,44.0,12.0,43891.835,0.01,Winter,1,1,Sunday,1,0,0,1.0,132,Arena
2023-01-08,Maruti Suzuki,Baleno,Premium Hatchback,North,731992.87,16.0,252.0,8783914.44,170.0,57.0,10.0,51670.085,0.01,Winter,1,1,Sunday,1,0,1,1.08,106,Nexa
2023-01-08,Maruti Suzuki,Baleno,Premium Hatchback,South,713088.12,12.0,163.0,6417793.08,127.0,30.0,10.0,50533.804,0.01,Winter,1,1,Sunday,1,0,0,1.08,64,Arena
2023-01-08,Maruti Suzuki,Baleno,Premium Hatchback,East,715792.5,17.0,272.0,9126354.38,266.5,25.0,10.0,34245.232,0.01,Winter,1,1,Sunday,1,0,0,1.08,157,Nexa
2023-01-08,Maruti Suzuki,Baleno,Premium Hatchback,West,760240.4,14.0,65.0,7982524.2,76.0,45.0,11.0,105033.213,0.0,Winter,1,1,Sunday,1,0,0,1.08,150,Arena
2023-01-08,Maruti Suzuki,Baleno,Premium Hatchback,Central,713564.25,12.0,203.0,6422078.25,175.0,48.0,13.0,36697.59,0.01,Winter,1,1,Sunday,1,0,0,1.08,66,Nexa
2023-01-08,Maruti Suzuki,Grand Vitara,SUV,North,1501505.01,8.0,135.0,9009030.06,109.0,28.0,7.0,82651.652,0.0,Winter,1,1,Sunday,1,0,0,1.0,150,Arena
2023-01-08,Maruti Suzuki,Grand Vitara,SUV,South,1435900.84,7.0,170.0,7538479.41,158.5,32.0,12.0,47561.384,0.01,Winter,1,1,Sunday,1,0,1,1.0,83,Nexa
2023-01-08,Maruti Suzuki,Grand Vitara,SUV,East,1413895.2,7.0,222.0,7422949.8,236.5,46.0,4.0,31386.68,0.01,Winter,1,1,Sunday,1,0,0,1.0,163,Nexa
2023-01-08,Maruti Suzuki,Grand Vitara,SUV,West,1515316.58,9.0,218.0,10228386.92,227.0,30.0,10.0,45058.973,0.01,Winter,1,1,Sunday,1,0,0,1.0,148,Arena
2023-01-08,Maruti Suzuki,Grand Vitara,SUV,Central,1501479.38,11.0,161.0,12387204.88,178.0,46.0,6.0,69591.039,0.01,Winter,1,1,Sunday,1,0,0,1.0,178,Arena
2023-01-09,Maruti Suzuki,Swift,Hatchback,North,627353.68,13.0,53.0,6116698.38,138.5,42.0,7.0,44163.887,0.01,Winter,1,1,Monday,0,0,0,1.08,72,Nexa
2023-01-09,Maruti Suzuki,Swift,Hatchback,South,655878.02,13.0,106.0,6394810.7,166.5,25.0,7.0,38407.271,0.01,Winter,1,1,Monday,0,0,1,1.08,184,Arena
2023-01-09,Maruti Suzuki,Swift,Hatchback,East,637655.49,23.0,269.0,10999557.2,236.0,24.0,9.0,46608.293,0.01,Winter,1,1,Monday,0,0,0,1.08,79,Arena
2023-01-09,Maruti Suzuki,Swift,Hatchback,West,669935.08,12.0,96.0,6029415.72,87.0,35.0,10.0,69303.629,0.01,Winter,1,1,Monday,0,0,1,1.08,103,Arena
2023-01-09,Maruti Suzuki,Swift,Hatchback,Central,618843.64,17.0,251.0,7890256.41,226.0,,3.0,34912.639,0.01,Winter,1,1,Monday,0,0,1,1.08,59,Arena
2023-01-09,Maruti Suzuki,Dzire,Sedan,North,738648.38,7.0,172.0,3877904.0,156.5,20.0,11.0,24778.939,0.01,Winter,1,1,Monday,0,0,0,1.0,130,Nexa
2023-01-09,Maruti Suzuki,Dzire,Sedan,South,750311.61,13.0,247.0,7315538.2,218.5,58.0,11.0,33480.724,0.01,Winter,1,1,Monday,0,0,0,1.0,122,Arena
2023-01-09,Maruti Suzuki,Dzire,Sedan,East,711397.28,10.0,130.0,5335479.6,92.0,55.0,6.0,57994.343,0.01,Winter,1,1,Monday,0,0,0,1.0,132,Nexa
2023-01-09,Maruti Suzuki,Dzire,Sedan,West,744716.02,4.0,63.0,2234148.06,117.0,43.0,13.0,19095.283,0.02,Winter,1,1,Monday,0,0,0,1.0,183,Arena
2023-01-09,Maruti Suzuki,Dzire,Sedan,Central,735728.68,17.0,246.0,9380540.67,209.5,59.0,5.0,44775.85,0.01,Winter,1,1,Monday,0,0,1,1.0,129,Arena
2023-01-09,Maruti Suzuki,Brezza,Compact SUV,North,1076905.01,17.0,221.0,13730538.88,190.0,41.0,5.0,72265.994,0.01,Winter,1,1,Monday,0,0,0,1.0,121,Arena
2023-01-09,Maruti Suzuki,Brezza,Compact SUV,South,1046337.24,13.0,228.0,10201788.09,237.5,27.0,14.0,42954.897,0.01,Winter,1,1,Monday,0,0,0,1.0,61,Arena
2023-01-09,Maruti Suzuki,Brezza,Compact SUV,East,1081745.5,8.0,183.0,6490473.0,139.5,47.0,7.0,46526.688,0.01,Winter,1,1,Monday,0,0,0,1.0,108,Arena
2023-01-09,Maruti Suzuki,Brezza,Compact SUV,West,1051224.42,8.0,172.0,6307346.52,129.0,58.0,6.0,48894.159,0.01,Winter,1,1,Monday,0,0,1,1.0,133,Nexa
2023-01-09,Maruti Suzuki,Brezza,Compact SUV,Central,1127603.38,13.0,177.0,10994132.95,182.0,48.0,10.0,60407.324,0.01,Winter,1,1,Monday,0,0,0,1.0,154,Nexa
2023-01-09,Maruti Suzuki,Ertiga,MPV,North,969432.67,7.0,131.0,5089521.52,169.5,46.0,3.0,30026.676,0.01,Winter,1,1,Monday,0,0,0,1.0,180,Arena
2023-01-09,Maruti Suzuki,Ertiga,MPV,South,943385.6,8.0,268.0,5660313.6,227.5,38.0,6.0,24880.499,0.01,Winter,1,1,Monday,0,0,0,1.0,115,Arena
2023-01-09,Maruti Suzuki,Ertiga,MPV,East,959278.49,7.0,108.0,5036212.07,152.0,23.0,3.0,33132.974,0.01,Winter,1,1,Monday,0,0,0,1.0,59,Nexa
2023-01-09,Maruti Suzuki,Ertiga,MPV,West,962111.22,7.0,77.0,5051083.91,80.5,23.0,9.0,62746.384,0.01,Winter,1,1,Monday,0,0,0,1.0,132,Nexa
2023-01-09,Maruti Suzuki,Ertiga,MPV,Central,987055.42,5.0,212.0,3701457.83,168.0,44.0,14.0,22032.487,0.02,Winter,1,1,Monday,0,0,1,1.0,181,Arena
2023-01-09,Maruti Suzuki,Baleno,Premium Hatchback,North,753515.7,15.0,66.0,8477051.62,73.0,39.0,10.0,116123.995,0.0,Winter,1,1,Monday,0,0,0,1.08,160,Nexa
2023-01-09,Maruti Suzuki,Baleno,Premium Hatchback,South,739114.56,8.0,89.0,4434687.36,153.0,22.0,12.0,28984.885,0.01,Winter,1,1,Monday,0,0,0,1.08,65,Arena
2023-01-09,Maruti Suzuki,Baleno,Premium Hatchback,East,751020.83,18.0,251.0,10138781.2,205.0,46.0,10.0,49457.469,0.01,Winter,1,1,Monday,0,0,0,1.08,122,Arena
2023-01-09,Maruti Suzuki,Baleno,Premium Hatchback,West,781144.29,16.0,77.0,9373731.48,76.5,28.0,4.0,122532.438,0.0,Winter,1,1,Monday,0,0,1,1.08,134,Arena
2023-01-09,Maruti Suzuki,Baleno,Premium Hatchback,Central,745690.91,15.0,217.0,8389022.74,181.5,56.0,14.0,46220.511,0.01,Winter,1,1,Monday,0,0,0,1.08,112,Arena
2023-01-09,Maruti Suzuki,Grand Vitara,SUV,North,1392782.02,5.0,269.0,5222932.58,181.5,22.0,8.0,28776.488,0.01,Winter,1,1,Monday,0,0,0,1.0,178,Nexa
2023-01-09,Maruti Suzuki,Grand Vitara,SUV,South,1441779.44,10.0,237.0,10813345.8,255.0,42.0,11.0,42405.278,0.01,Winter,1,1,Monday,0,0,0,1.0,112,Arena
2023-01-09,Maruti Suzuki,Grand Vitara,SUV,East,1388757.91,11.0,186.0,,167.0,54.0,9.0,68606.304,0.01,Winter,1,1,Monday,0,0,0,1.0,167,Nexa
2023-01-09,Maruti Suzuki,Grand Vitara,SUV,West,1444082.44,2.0,78.0,2166123.66,102.0,32.0,6.0,21236.506,0.02,Winter,1,1,Monday,0,0,0,1.0,94,Arena
2023-01-09,Maruti Suzuki,Grand Vitara,SUV,Central,1380273.7,1.0,207.0,1035205.27,240.5,51.0,12.0,4304.388,0.08,Winter,1,1,Monday,0,0,1,1.0,171,Arena
2023-01-10,Maruti Suzuki,Swift,Hatchback,North,657003.92,8.0,283.0,3942023.52,264.0,58.0,9.0,14931.907,0.02,Winter,1,1,Tuesday,0,0,0,1.08,176,Arena
2023-01-10,Maruti Suzuki,Swift,Hatchback,South,674145.45,16.0,239.0,8089745.4,236.5,29.0,10.0,34206.112,0.01,Winter,1,1,Tuesday,0,0,1,1.08,147,Arena
2023-01-10,Maruti Suzuki,Swift,Hatchback,East,656866.46,23.0,97.0,11330946.43,100.0,48.0,9.0,113309.464,0.0,Winter,1,1,Tuesday,0,0,0,1.08,75,Arena
2023-01-10,Maruti Suzuki,Swift,Hatchback,West,618678.06,20.0,,9280170.9,149.0,44.0,13.0,62283.026,0.01,Winter,1,1,Tuesday,0,0,0,1.08,78,Nexa
