Price,Units_Sold,COGS,Inventory_Turnover_Ratio,Days_Sales_Inventory,Quarter,Seasonality_Flag,Company_Hyundai India,Company_Maruti Suzuki,Car_Model_Alcazar,Car_Model_Brezza,Car_Model_Creta,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Nexon,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium SUV,Car_Type_Sedan,Season_Festive,Season_Monsoon
523918.01,10.0,3824601.47,29533.602,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
572015.98,17.0,7098718.31,103630.924,0.0,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
528849.27,11.8,4246659.64,20174.155,0.02,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
543134.54,12.0,4757858.57,30895.186,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
541686.88,14.0,5536039.91,25689.28,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
722858.07,7.0,3693804.74,33128.294,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
734611.06,5.0,2681330.37,13440.252,0.03,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
703589.5,7.0,3595342.34,21464.73,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
702460.23,9.0,4615163.71,24100.072,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
684347.86,9.0,4496165.44,33304.929,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
861586.34,16.0,10063328.45,58001.893,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
897250.96,12.0,7859918.41,48072.895,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
923254.79,18.0,12131567.94,116091.559,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
906215.03,18.0,11907665.49,63848.072,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
912468.15,12.0,7993220.99,42404.355,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1505706.98,4.0,4396664.38,29807.894,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592520.52,9.0,10462859.82,92591.68,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498922.86,9.0,9847923.19,66093.444,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531410.77,7.0,7825509.03,87435.855,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539393.13,10.0,11237569.85,76446.053,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616143.73,5.0,5898924.61,35859.724,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1577472.91,4.0,4606220.9,46527.484,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1597106.72,3.0,3497663.72,72116.778,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1632234.55,5.0,5957656.11,58123.474,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1636261.75,9.0,10750239.7,135223.141,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1479293.92,9.0,9718961.05,48839.0,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447291.0,10.0,10565224.3,54180.637,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517177.04,1.0,1107539.24,6476.838,0.06,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434170.01,6.0,6281664.64,35590.168,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569735.12,7.0,8021346.46,52772.016,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569662.56,11.0,4574390.36,27228.514,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
552353.31,14.0,5645050.83,34212.429,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
577482.19,11.0,4637181.99,34866.03,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
556780.22,11.0,4470945.17,21341.027,0.02,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
524333.05,13.0,4975920.64,37984.127,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
707187.25,10.0,5162466.92,22300.073,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
690518.56,6.0,3024471.29,18785.536,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
729645.97,13.0,6924340.26,33942.844,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
712739.64,8.0,4162399.5,17271.367,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
683375.3,7.0,3492047.78,22171.732,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
906949.06,10.0,6620728.14,53178.539,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
936091.67,9.0,6150122.27,43929.445,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
878215.94,9.0,5769878.73,23842.474,0.02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
932181.97,11.0,7485421.22,41128.688,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
902274.73,14.0,9221247.74,87405.192,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1616138.14,10.0,11797808.42,64468.898,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557960.96,11.0,12510426.51,89042.182,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551907.03,8.0,9063137.06,78130.492,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519605.23,7.0,7765182.73,43380.909,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560528.76,11.0,12531045.94,62343.512,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594898.26,3.0,3492827.19,16955.472,0.02,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1730478.05,8.0,10105991.81,151969.802,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1676930.89,6.0,7344957.3,69292.05,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1604866.85,7.0,8200869.6,104469.676,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1660621.12,11.0,13334787.59,125209.273,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1439651.93,6.0,6305675.45,27656.471,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492858.35,13.0,14167225.74,214654.935,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507899.25,13.0,14309963.88,117294.786,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531067.38,8.0,8941433.5,48594.747,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565463.95,6.0,6856732.1,49329.008,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538068.47,20.0,7855799.66,58844.941,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
566168.46,13.0,5372938.69,21752.788,0.02,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
530533.83,15.0,5809345.44,44859.81,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
544213.12,17.0,6753684.82,55132.121,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
544009.53,13.0,5162650.44,59340.81,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
689905.97,13.0,6547207.66,25980.983,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
733043.71,7.0,3745853.36,19767.036,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
685091.69,5.0,2500584.67,17010.78,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
678867.26,8.0,3964584.8,22148.518,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
716898.62,7.0,3663351.95,18455.174,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
901717.0,16.0,10532054.56,131650.682,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
929406.72,13.0,8820069.77,42302.493,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
881084.45,15.0,9647874.73,106606.351,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
918168.22,14.0,9383679.21,54398.14,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
902897.01,12.0,7909377.81,35468.062,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1598159.95,9.0,10499910.87,56910.086,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625109.06,13.0,15422284.98,65907.201,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565254.94,11.0,12568997.17,54529.272,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608523.22,11.0,12916441.46,126631.779,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584969.33,10.0,11570276.11,53940.681,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656014.01,6.0,7253341.36,42293.536,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1577530.81,7.0,8061182.44,53562.674,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1697567.07,9.0,11153015.65,96562.906,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1681035.76,10.0,12271561.05,97781.363,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1630643.34,13.0,15474805.3,96717.533,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1521942.91,6.0,6666109.95,35552.586,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526367.39,9.0,10028233.75,47527.174,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564219.44,6.0,6851281.15,41397.469,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445827.85,8.0,3166362.99,24450.679,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564467.68,2.0,2284122.81,10040.1,0.04,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576882.56,12.0,5053491.23,26738.049,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
540821.02,10.0,3947993.45,20670.123,0.02,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
563463.77,18.0,7403913.94,73670.785,0.0,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
523550.16,14.0,5350682.64,65252.227,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
541886.06,11.0,4351345.06,21382.531,0.02,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
690920.8,10.6,4034977.47,52402.305,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
699163.51,9.0,4593504.26,24696.259,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
731594.16,6.0,3204382.42,16348.89,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
670927.45,4.0,1959108.15,29023.824,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
733168.81,7.0,3746492.62,36911.257,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
931836.7,14.0,9523371.07,69009.935,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
925323.34,11.0,7430346.42,39841.0,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
922101.57,11.0,7404475.61,36930.053,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
934113.73,10.0,6819030.23,53066.383,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
929035.18,17.0,11529326.58,77638.563,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1603359.68,4.0,4681810.27,20180.217,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604686.29,9.0,10542788.93,73725.797,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601386.09,4.0,4676047.38,49745.185,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601749.57,7.0,8184940.3,32937.386,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593405.72,5.0,5815930.88,24907.627,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666327.91,12.0,14597032.49,83173.974,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1669004.31,4.0,4873492.59,33961.621,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1635889.4,8.0,9553594.1,46716.842,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1612267.91,4.0,4707822.3,35397.16,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1580348.84,8.0,9229237.23,46031.108,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1432761.23,8.0,8367325.58,77475.237,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476200.27,7.0,7543383.38,69205.352,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492218.58,4.0,4357278.25,29243.478,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525597.79,7.0,7795804.71,53032.685,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488637.85,8.0,8693645.04,43251.965,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553378.43,14.0,5655527.55,50271.356,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
556723.56,13.0,5283306.58,35577.822,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
552882.4,11.0,4439645.67,33131.684,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
565638.19,23.0,9497065.21,97405.797,0.0,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
530176.75,10.0,3870290.27,42298.254,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
712043.09,4.0,2079165.82,16501.316,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
709872.51,5.0,2591034.66,13355.849,0.03,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
724478.95,8.0,4230957.07,19770.827,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
723317.84,8.0,4224176.19,31060.119,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
705051.61,7.0,3602813.73,18813.649,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
921306.39,18.0,12105965.96,68202.625,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
916842.34,13.0,8700833.81,44849.659,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
884324.27,16.0,10328907.47,75947.849,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
937230.57,8.0,5473426.53,21634.097,0.02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
917621.29,12.0,8038362.5,52710.574,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1571406.83,7.0,8029888.9,76841.042,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478959.53,4.0,4318561.83,17274.247,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581349.0,14.0,16161386.78,100381.284,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476201.65,11.0,11853899.25,50335.029,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604030.24,12.0,14051304.9,58063.243,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718934.26,5.0,6274110.05,28389.638,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1625974.69,12.0,14243538.28,176938.364,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1709990.42,6.0,7489758.04,89697.701,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1619829.71,1.0,1182475.69,9459.806,0.04,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1705424.43,1.0,1244959.83,6351.836,0.06,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1480632.72,5.0,5404309.43,36764.01,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429213.78,8.0,8346608.48,63472.308,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517291.95,10.0,11076231.23,64773.282,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557641.3,3.0,3411234.45,59846.218,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465261.64,6.0,6417845.98,45037.516,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547580.22,11.0,4397069.17,43320.879,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
558725.22,19.0,7749518.8,51663.459,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
547766.67,13.0,5198305.7,40771.025,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
575442.39,16.0,6721167.12,60010.421,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
569770.02,17.0,7070845.95,40289.721,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
719315.23,10.0,5251001.18,37507.151,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
707180.49,5.0,2581208.79,14420.161,0.03,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
684495.4,10.0,4996816.42,39190.717,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
710443.69,6.0,3111743.36,26596.097,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
681996.22,2.0,995714.48,9438.052,0.04,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
919615.47,12.0,8055831.52,59017.081,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
931825.56,12.0,8162791.91,54058.225,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
931634.89,15.0,10201402.05,123653.358,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
917170.86,14.0,9373486.19,146460.722,0.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
932118.66,9.0,6124019.6,42825.312,0.01,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1549274.46,9.0,10178733.2,42499.93,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618783.72,8.0,9453696.92,45780.615,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569000.32,5.0,5726851.17,41649.827,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537824.67,6.0,6735672.05,51417.344,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525054.61,9.6,13359478.38,72018.751,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572734.39,3.0,3444288.31,23351.107,0.02,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1647808.77,7.0,8420302.81,41479.324,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1678790.44,5.0,6127585.11,46421.099,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1686884.82,6.0,7388555.51,58872.952,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1670118.81,4.0,4876746.93,29202.077,0.01,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1520079.65,4.0,4438632.58,23547.122,0.02,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531404.73,10.0,11179254.53,87337.926,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449730.38,7.0,7408122.24,65558.604,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513889.13,12.0,13261668.78,99338.343,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506348.44,6.0,6597806.17,48872.638,0.01,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532105.32,14.0,5438116.37,39406.64,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
566892.51,15.0,6207472.98,67107.816,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
536936.62,21.0,8231238.38,49141.722,0.01,1,1.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
