,Unnamed: 0,Index,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day
150,150,150,Tata Motors,Tiago,Hatchback,North,575380.57,8.0,82.0,3360222.53,93.5,45.0,11.0,35938.209,0.01,Winter,1,1,Friday,0,0,0,1.08,6
151,151,151,Tata Motors,Tiago,Hatchback,South,566970.37,14.0,102.0,5794437.18,175.5,48.0,7.0,33016.736,0.01,Winter,1,1,Friday,0,0,0,1.08,6
152,152,152,Tata Motors,Tiago,Hatchback,East,559720.15,12.0,129.0,4903148.51,177.0,24.0,11.0,27701.404,0.01,Winter,1,1,Friday,0,0,0,1.08,6
153,153,153,Tata Motors,Tiago,Hatchback,West,546273.57,12.0,214.0,4785356.47,209.5,48.0,11.0,22841.797,0.02,Winter,1,1,Friday,0,0,0,1.08,6
154,154,154,Tata Motors,Tiago,Hatchback,Central,574586.19,15.0,153.0,6291718.78,131.0,37.0,14.0,48028.388,0.01,Winter,1,1,Friday,0,0,0,1.08,6
155,155,155,Tata Motors,Tigor,Sedan,North,702361.96,6.0,225.0,3076345.38,171.5,52.0,12.0,17937.874,0.02,Winter,1,1,Friday,0,0,0,1.0,6
156,156,156,Tata Motors,Tigor,Sedan,South,719250.48,6.0,234.0,3150317.1,217.0,32.0,11.0,14517.59,0.03,Winter,1,1,Friday,0,0,1,1.0,6
157,157,157,Tata Motors,Tigor,Sedan,East,703879.96,5.0,58.0,2569161.85,72.5,40.0,7.0,35436.715,0.01,Winter,1,1,Friday,0,0,0,1.0,6
158,158,158,Tata Motors,Tigor,Sedan,West,683994.44,5.0,122.0,2496579.71,154.0,35.0,14.0,16211.557,0.02,Winter,1,1,Friday,0,0,0,1.0,6
159,159,159,Tata Motors,Tigor,Sedan,Central,677129.3,7.0,,3460130.72,213.5,26.0,6.0,16206.701,0.02,Winter,1,1,Friday,0,0,1,1.0,6
160,160,160,Tata Motors,Nexon,Compact SUV,North,897459.21,10.0,58.0,6551452.23,91.0,,11.0,71993.981,0.01,Winter,1,1,Friday,0,0,1,1.0,6
161,161,161,Tata Motors,Nexon,Compact SUV,South,871543.73,13.0,80.0,8270950.0,151.0,25.0,5.0,54774.503,0.01,Winter,1,1,Friday,0,0,0,1.0,6
162,162,162,Tata Motors,Nexon,Compact SUV,East,931910.97,,153.0,14966490.18,96.5,45.0,5.0,155093.162,0.0,Winter,1,1,Friday,0,0,0,1.0,6
163,163,163,Tata Motors,Nexon,Compact SUV,West,880617.87,22.0,143.0,,132.5,55.0,10.0,106737.532,0.0,Winter,1,1,Friday,0,0,0,1.0,6
164,164,164,Tata Motors,Nexon,Compact SUV,Central,908047.61,10.0,97.0,6628747.55,141.0,53.0,14.0,47012.394,0.01,Winter,1,1,Friday,0,0,1,1.0,6
165,165,165,Tata Motors,Harrier,SUV,North,1549015.73,10.0,165.0,11307814.83,201.5,55.0,12.0,56118.188,0.01,Winter,1,1,Friday,0,0,0,1.0,6
166,166,166,Tata Motors,Harrier,SUV,South,1539899.63,12.0,228.0,13489520.76,204.0,,6.0,66125.102,0.01,Winter,1,1,Friday,0,0,1,1.0,6
167,167,167,Tata Motors,Harrier,SUV,East,1580092.83,5.0,185.0,5767338.83,133.0,50.0,14.0,43363.45,0.01,Winter,1,1,Friday,0,0,1,1.0,6
168,168,168,Tata Motors,Harrier,SUV,West,1494398.32,9.0,182.0,9818196.96,199.5,32.0,14.0,49214.02,0.01,Winter,1,1,Friday,0,0,0,1.0,6
169,169,169,Tata Motors,Harrier,SUV,Central,1564288.58,8.0,189.0,9135445.31,201.5,25.0,12.0,45337.198,0.01,Winter,1,1,Friday,0,0,0,1.0,6
170,170,170,Tata Motors,Safari,MPV,North,1730434.41,6.0,137.0,7579302.72,89.5,29.0,4.0,84684.947,0.0,Winter,1,1,Friday,0,0,0,1.0,6
171,171,171,Tata Motors,Safari,MPV,South,1640080.83,3.0,251.0,3591777.02,203.0,22.0,15.0,17693.483,0.02,Winter,1,1,Friday,0,0,0,1.0,6
172,172,172,Tata Motors,Safari,MPV,East,1648253.15,13.0,239.0,15641922.39,150.0,45.0,5.0,104279.483,0.0,Winter,1,1,Friday,0,0,0,1.0,6
173,173,173,Tata Motors,Safari,MPV,West,1617301.57,2.0,274.0,2361260.29,187.0,32.0,11.0,12627.06,0.03,Winter,1,1,Friday,0,0,0,1.0,6
174,174,174,Tata Motors,Safari,MPV,Central,1636269.41,4.0,236.0,4777906.68,190.0,29.0,8.0,25146.877,0.01,Winter,1,1,Friday,0,0,1,1.0,6
175,175,175,Tata Motors,Nexon EV,Electric SUV,North,1543068.96,11.0,83.0,12390843.75,119.0,26.0,10.0,104124.737,0.0,Winter,1,1,Friday,0,0,0,1.0,6
176,176,176,Tata Motors,Nexon EV,Electric SUV,South,1450961.21,12.0,166.0,12710420.2,153.0,23.0,13.0,83074.642,0.0,Winter,1,1,Friday,0,0,1,1.0,6
177,177,177,Tata Motors,Nexon EV,Electric SUV,East,1500908.02,3.0,225.0,3286988.56,207.5,18.0,15.0,15840.909,0.02,Winter,1,1,Friday,0,0,0,1.0,6
178,178,178,Tata Motors,Nexon EV,Electric SUV,West,1436215.4,16.0,86.0,16774995.87,85.5,42.0,6.0,196198.782,0.0,Winter,1,1,Friday,0,0,0,1.0,6
179,179,179,Tata Motors,Nexon EV,Electric SUV,Central,1499933.47,6.0,51.0,6569708.6,67.0,41.0,6.0,98055.352,0.0,Winter,1,1,Friday,0,0,0,1.0,6
180,180,180,Tata Motors,Tiago,Hatchback,North,523918.01,10.0,150.0,3824601.47,129.5,39.0,8.0,29533.602,0.01,Winter,1,1,Saturday,1,0,1,1.08,7
181,181,181,Tata Motors,Tiago,Hatchback,South,572015.98,17.0,74.0,7098718.31,68.5,30.0,13.0,103630.924,0.0,Winter,1,1,Saturday,1,0,0,1.08,7
182,182,182,Tata Motors,Tiago,Hatchback,East,528849.27,,176.0,4246659.64,210.5,36.0,,20174.155,0.02,Winter,1,1,Saturday,1,0,0,1.08,7
183,183,183,Tata Motors,Tiago,Hatchback,West,543134.54,12.0,131.0,4757858.57,154.0,32.0,6.0,30895.186,0.01,Winter,1,1,Saturday,1,0,0,1.08,7
184,184,184,Tata Motors,Tiago,Hatchback,Central,541686.88,14.0,249.0,5536039.91,215.5,25.0,4.0,25689.28,0.01,Winter,1,1,Saturday,1,0,0,1.08,7
185,185,185,Tata Motors,Tigor,Sedan,North,722858.07,7.0,65.0,3693804.74,111.5,46.0,8.0,33128.294,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
186,186,186,Tata Motors,Tigor,Sedan,South,734611.06,5.0,273.0,2681330.37,199.5,43.0,7.0,13440.252,0.03,Winter,1,1,Saturday,1,0,0,1.0,7
187,187,187,Tata Motors,Tigor,Sedan,East,703589.5,7.0,235.0,3595342.34,167.5,56.0,13.0,21464.73,0.02,Winter,1,1,Saturday,1,0,0,1.0,7
188,188,188,Tata Motors,Tigor,Sedan,West,702460.23,9.0,269.0,4615163.71,191.5,57.0,10.0,24100.072,0.02,Winter,1,1,Saturday,1,0,0,1.0,7
189,189,189,Tata Motors,Tigor,Sedan,Central,684347.86,9.0,151.0,4496165.44,135.0,42.0,6.0,33304.929,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
190,190,190,Tata Motors,Nexon,Compact SUV,North,861586.34,16.0,172.0,10063328.45,173.5,42.0,14.0,58001.893,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
191,191,191,Tata Motors,Nexon,Compact SUV,South,897250.96,12.0,170.0,7859918.41,163.5,27.0,14.0,48072.895,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
192,192,192,Tata Motors,Nexon,Compact SUV,East,923254.79,18.0,63.0,12131567.94,104.5,46.0,4.0,116091.559,0.0,Winter,1,1,Saturday,1,0,1,1.0,7
193,193,193,Tata Motors,Nexon,Compact SUV,West,906215.03,18.0,232.0,11907665.49,186.5,46.0,7.0,63848.072,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
194,194,194,Tata Motors,Nexon,Compact SUV,Central,912468.15,12.0,258.0,7993220.99,188.5,44.0,7.0,42404.355,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
195,195,195,Tata Motors,Harrier,SUV,North,1505706.98,4.0,169.0,4396664.38,147.5,48.0,10.0,29807.894,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
196,196,196,Tata Motors,Harrier,SUV,South,1592520.52,9.0,49.0,10462859.82,113.0,56.0,14.0,92591.68,0.0,Winter,1,1,Saturday,1,0,0,1.0,7
197,197,197,Tata Motors,Harrier,SUV,East,1498922.86,9.0,120.0,9847923.19,149.0,49.0,15.0,66093.444,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
198,198,198,Tata Motors,Harrier,SUV,West,1531410.77,7.0,88.0,7825509.03,89.5,21.0,11.0,87435.855,0.0,Winter,1,1,Saturday,1,0,1,1.0,7
199,199,199,Tata Motors,Harrier,SUV,Central,1539393.13,10.0,178.0,11237569.85,147.0,27.0,4.0,76446.053,0.0,Winter,1,1,Saturday,1,0,0,1.0,7
200,200,200,Tata Motors,Safari,MPV,North,1616143.73,5.0,261.0,5898924.61,164.5,23.0,10.0,35859.724,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
201,201,201,Tata Motors,Safari,MPV,South,1577472.91,4.0,109.0,4606220.9,99.0,54.0,6.0,46527.484,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
202,202,202,Tata Motors,Safari,MPV,East,1597106.72,3.0,49.0,3497663.72,48.5,35.0,6.0,72116.778,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
203,203,203,Tata Motors,Safari,MPV,West,1632234.55,5.0,50.0,5957656.11,102.5,29.0,6.0,58123.474,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
204,204,204,Tata Motors,Safari,MPV,Central,1636261.75,9.0,72.0,10750239.7,79.5,27.0,7.0,135223.141,0.0,Winter,1,1,Saturday,1,0,1,1.0,7
205,205,205,Tata Motors,Nexon EV,Electric SUV,North,1479293.92,9.0,158.0,9718961.05,199.0,47.0,15.0,48839.0,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
206,206,206,Tata Motors,Nexon EV,Electric SUV,South,1447291.0,10.0,266.0,10565224.3,195.0,41.0,7.0,54180.637,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
207,207,207,Tata Motors,Nexon EV,Electric SUV,East,1517177.04,1.0,235.0,1107539.24,171.0,42.0,11.0,6476.838,0.06,Winter,1,1,Saturday,1,0,1,1.0,7
208,208,208,Tata Motors,Nexon EV,Electric SUV,West,1434170.01,6.0,136.0,6281664.64,176.5,,9.0,35590.168,0.01,Winter,1,1,Saturday,1,0,0,1.0,7
209,209,209,Tata Motors,Nexon EV,Electric SUV,Central,1569735.12,7.0,199.0,8021346.46,152.0,23.0,4.0,52772.016,0.01,Winter,1,1,Saturday,1,0,1,1.0,7
210,210,210,Tata Motors,Tiago,Hatchback,North,569662.56,11.0,119.0,4574390.36,168.0,41.0,15.0,27228.514,0.01,Winter,1,1,Sunday,1,0,0,1.08,8
211,211,211,Tata Motors,Tiago,Hatchback,South,552353.31,14.0,192.0,5645050.83,165.0,18.0,10.0,34212.429,0.01,Winter,1,1,Sunday,1,0,1,1.08,8
212,212,212,Tata Motors,Tiago,Hatchback,East,577482.19,11.0,155.0,4637181.99,133.0,55.0,11.0,34866.03,0.01,Winter,1,1,Sunday,1,0,0,1.08,8
213,213,213,Tata Motors,Tiago,Hatchback,West,556780.22,11.0,170.0,4470945.17,209.5,42.0,8.0,21341.027,0.02,Winter,1,1,Sunday,1,0,0,1.08,8
214,214,214,Tata Motors,Tiago,Hatchback,Central,524333.05,13.0,172.0,4975920.64,131.0,44.0,15.0,37984.127,0.01,Winter,1,1,Sunday,1,0,1,1.08,8
215,215,215,Tata Motors,Tigor,Sedan,North,707187.25,10.0,245.0,5162466.92,231.5,39.0,6.0,22300.073,0.02,Winter,1,1,Sunday,1,0,0,1.0,8
216,216,216,Tata Motors,Tigor,Sedan,South,690518.56,6.0,101.0,3024471.29,161.0,25.0,11.0,18785.536,0.02,Winter,1,1,Sunday,1,0,1,1.0,8
217,217,217,Tata Motors,Tigor,Sedan,East,729645.97,13.0,256.0,6924340.26,204.0,42.0,8.0,33942.844,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
218,218,218,Tata Motors,Tigor,Sedan,West,712739.64,8.0,260.0,4162399.5,241.0,30.0,13.0,17271.367,0.02,Winter,1,1,Sunday,1,0,0,1.0,8
219,219,219,Tata Motors,Tigor,Sedan,Central,683375.3,7.0,161.0,3492047.78,157.5,39.0,12.0,22171.732,0.02,Winter,1,1,Sunday,1,0,0,1.0,8
220,220,220,Tata Motors,Nexon,Compact SUV,North,906949.06,10.0,199.0,6620728.14,124.5,38.0,7.0,53178.539,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
221,221,221,Tata Motors,Nexon,Compact SUV,South,936091.67,9.0,182.0,6150122.27,140.0,47.0,13.0,43929.445,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
222,222,222,Tata Motors,Nexon,Compact SUV,East,878215.94,9.0,265.0,5769878.73,242.0,22.0,12.0,23842.474,0.02,Winter,1,1,Sunday,1,0,0,1.0,8
223,223,223,Tata Motors,Nexon,Compact SUV,West,932181.97,11.0,171.0,7485421.22,182.0,22.0,11.0,41128.688,0.01,Winter,1,1,Sunday,1,0,1,1.0,8
224,224,224,Tata Motors,Nexon,Compact SUV,Central,902274.73,14.0,123.0,9221247.74,105.5,21.0,5.0,87405.192,0.0,Winter,1,1,Sunday,1,0,1,1.0,8
225,225,225,Tata Motors,Harrier,SUV,North,1616138.14,10.0,213.0,11797808.42,183.0,39.0,5.0,64468.898,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
226,226,226,Tata Motors,Harrier,SUV,South,1557960.96,11.0,130.0,12510426.51,140.5,29.0,15.0,89042.182,0.0,Winter,1,1,Sunday,1,0,0,1.0,8
227,227,227,Tata Motors,Harrier,SUV,East,1551907.03,8.0,62.0,9063137.06,116.0,42.0,11.0,78130.492,0.0,Winter,1,1,Sunday,1,0,1,1.0,8
228,228,228,Tata Motors,Harrier,SUV,West,1519605.23,7.0,160.0,7765182.73,179.0,32.0,5.0,43380.909,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
229,229,229,Tata Motors,Harrier,SUV,Central,1560528.76,11.0,221.0,12531045.94,201.0,25.0,7.0,62343.512,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
230,230,230,Tata Motors,Safari,MPV,North,1594898.26,3.0,230.0,3492827.19,206.0,47.0,7.0,16955.472,0.02,Winter,1,1,Sunday,1,0,0,1.0,8
231,231,231,Tata Motors,Safari,MPV,South,1730478.05,8.0,58.0,10105991.81,66.5,57.0,7.0,151969.802,0.0,Winter,1,1,Sunday,1,0,1,1.0,8
232,232,232,Tata Motors,Safari,MPV,East,1676930.89,6.0,113.0,7344957.3,106.0,28.0,10.0,69292.05,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
233,233,233,Tata Motors,Safari,MPV,West,1604866.85,7.0,67.0,8200869.6,78.5,47.0,10.0,104469.676,0.0,Winter,1,1,Sunday,1,0,0,1.0,8
234,234,234,Tata Motors,Safari,MPV,Central,1660621.12,11.0,68.0,13334787.59,106.5,42.0,15.0,125209.273,0.0,Winter,1,1,Sunday,1,0,0,1.0,8
235,235,235,Tata Motors,Nexon EV,Electric SUV,North,1439651.93,6.0,230.0,6305675.45,228.0,19.0,7.0,27656.471,0.01,Winter,1,1,Sunday,1,0,1,1.0,8
236,236,236,Tata Motors,Nexon EV,Electric SUV,South,1492858.35,13.0,56.0,14167225.74,66.0,42.0,,214654.935,0.0,Winter,1,1,Sunday,1,0,0,1.0,8
237,237,237,Tata Motors,Nexon EV,Electric SUV,East,1507899.25,13.0,78.0,14309963.88,122.0,32.0,10.0,117294.786,0.0,Winter,1,1,Sunday,1,0,1,1.0,8
238,238,238,Tata Motors,Nexon EV,Electric SUV,West,1531067.38,8.0,275.0,8941433.5,184.0,,10.0,48594.747,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
239,239,239,Tata Motors,Nexon EV,Electric SUV,Central,1565463.95,6.0,186.0,6856732.1,139.0,56.0,15.0,49329.008,0.01,Winter,1,1,Sunday,1,0,0,1.0,8
240,240,240,Tata Motors,Tiago,Hatchback,North,538068.47,20.0,155.0,7855799.66,133.5,55.0,4.0,58844.941,0.01,Winter,1,1,Monday,0,0,0,1.08,9
241,241,241,Tata Motors,Tiago,Hatchback,South,566168.46,13.0,258.0,5372938.69,247.0,43.0,,21752.788,0.02,Winter,1,1,Monday,0,0,1,1.08,9
242,242,242,Tata Motors,Tiago,Hatchback,East,530533.83,15.0,207.0,5809345.44,129.5,28.0,7.0,44859.81,0.01,Winter,1,1,Monday,0,0,1,1.08,9
243,243,243,Tata Motors,Tiago,Hatchback,West,544213.12,17.0,107.0,6753684.82,122.5,56.0,11.0,55132.121,0.01,Winter,1,1,Monday,0,0,0,1.08,9
244,244,244,Tata Motors,Tiago,Hatchback,Central,544009.53,13.0,114.0,5162650.44,87.0,36.0,5.0,59340.81,0.01,Winter,1,1,Monday,0,0,0,1.08,9
245,245,245,Tata Motors,Tigor,Sedan,North,689905.97,13.0,256.0,6547207.66,252.0,25.0,5.0,25980.983,0.01,Winter,1,1,Monday,0,0,1,1.0,9
246,246,246,Tata Motors,Tigor,Sedan,South,733043.71,7.0,161.0,3745853.36,189.5,,10.0,19767.036,0.02,Winter,1,1,Monday,0,0,0,1.0,9
247,247,247,Tata Motors,Tigor,Sedan,East,685091.69,5.0,221.0,2500584.67,147.0,23.0,4.0,17010.78,0.02,Winter,1,1,Monday,0,0,1,1.0,9
248,248,248,Tata Motors,Tigor,Sedan,West,678867.26,8.0,153.0,3964584.8,179.0,22.0,10.0,22148.518,0.02,Winter,1,1,Monday,0,0,0,1.0,9
249,249,249,Tata Motors,Tigor,Sedan,Central,716898.62,7.0,189.0,3663351.95,198.5,19.0,,18455.174,0.02,Winter,1,1,Monday,0,0,0,1.0,9
250,250,250,Tata Motors,Nexon,Compact SUV,North,901717.0,16.0,101.0,10532054.56,80.0,20.0,6.0,131650.682,0.0,Winter,1,1,Monday,0,0,1,1.0,9
251,251,251,Tata Motors,Nexon,Compact SUV,South,929406.72,13.0,191.0,8820069.77,208.5,53.0,13.0,42302.493,0.01,Winter,1,1,Monday,0,0,0,1.0,9
252,252,252,Tata Motors,Nexon,Compact SUV,East,881084.45,15.0,116.0,9647874.73,90.5,22.0,7.0,106606.351,0.0,Winter,1,1,Monday,0,0,1,1.0,9
253,253,253,Tata Motors,Nexon,Compact SUV,West,918168.22,14.0,170.0,9383679.21,172.5,44.0,8.0,54398.14,0.01,Winter,1,1,Monday,0,0,1,1.0,9
254,254,254,Tata Motors,Nexon,Compact SUV,Central,902897.01,12.0,247.0,7909377.81,223.0,44.0,7.0,35468.062,0.01,Winter,1,1,Monday,0,0,0,1.0,9
255,255,255,Tata Motors,Harrier,SUV,North,1598159.95,9.0,231.0,10499910.87,184.5,46.0,11.0,56910.086,0.01,Winter,1,1,Monday,0,0,1,1.0,9
256,256,256,Tata Motors,Harrier,SUV,South,1625109.06,13.0,236.0,15422284.98,234.0,31.0,15.0,65907.201,0.01,Winter,1,1,Monday,0,0,0,1.0,9
257,257,257,Tata Motors,Harrier,SUV,East,1565254.94,11.0,263.0,12568997.17,230.5,36.0,15.0,54529.272,0.01,Winter,1,1,Monday,0,0,1,1.0,9
258,258,258,Tata Motors,Harrier,SUV,West,1608523.22,11.0,102.0,12916441.46,102.0,51.0,6.0,126631.779,0.0,Winter,1,1,Monday,0,0,1,1.0,9
259,259,259,Tata Motors,Harrier,SUV,Central,1584969.33,10.0,250.0,11570276.11,214.5,26.0,9.0,53940.681,0.01,Winter,1,1,Monday,0,0,0,1.0,9
260,260,260,Tata Motors,Safari,MPV,North,1656014.01,6.0,167.0,7253341.36,171.5,47.0,9.0,42293.536,0.01,Winter,1,1,Monday,0,0,1,1.0,9
261,261,261,Tata Motors,Safari,MPV,South,1577530.81,7.0,177.0,8061182.44,150.5,33.0,9.0,53562.674,0.01,Winter,1,1,Monday,0,0,0,1.0,9
262,262,262,Tata Motors,Safari,MPV,East,1697567.07,9.0,112.0,11153015.65,115.5,25.0,9.0,96562.906,0.0,Winter,1,1,Monday,0,0,1,1.0,9
263,263,263,Tata Motors,Safari,MPV,West,1681035.76,10.0,158.0,12271561.05,125.5,32.0,10.0,97781.363,0.0,Winter,1,1,Monday,0,0,1,1.0,9
264,264,264,Tata Motors,Safari,MPV,Central,1630643.34,13.0,177.0,15474805.3,160.0,48.0,7.0,96717.533,0.0,Winter,1,1,Monday,0,0,1,1.0,9
265,265,265,Tata Motors,Nexon EV,Electric SUV,North,1521942.91,6.0,196.0,6666109.95,187.5,25.0,15.0,35552.586,0.01,Winter,1,1,Monday,0,0,1,1.0,9
266,266,266,Tata Motors,Nexon EV,Electric SUV,South,1526367.39,9.0,186.0,10028233.75,211.0,31.0,10.0,47527.174,0.01,Winter,1,1,Monday,0,0,0,1.0,9
267,267,267,Tata Motors,Nexon EV,Electric SUV,East,1564219.44,6.0,160.0,6851281.15,165.5,54.0,15.0,41397.469,0.01,Winter,1,1,Monday,0,0,1,1.0,9
268,268,268,Tata Motors,Nexon EV,Electric SUV,West,1445827.85,,165.0,3166362.99,129.5,57.0,7.0,24450.679,0.01,Winter,1,1,Monday,0,0,0,1.0,9
269,269,269,Tata Motors,Nexon EV,Electric SUV,Central,1564467.68,2.0,236.0,2284122.81,227.5,23.0,7.0,10040.1,0.04,Winter,1,1,Monday,0,0,1,1.0,9
270,270,270,Tata Motors,Tiago,Hatchback,North,576882.56,12.0,231.0,5053491.23,189.0,52.0,,26738.049,0.01,Winter,1,1,Tuesday,0,0,1,1.08,10
271,271,271,Tata Motors,Tiago,Hatchback,South,540821.02,10.0,255.0,3947993.45,191.0,52.0,10.0,20670.123,0.02,Winter,1,1,Tuesday,0,0,1,1.08,10
272,272,272,Tata Motors,Tiago,Hatchback,East,563463.77,18.0,106.0,7403913.94,100.5,26.0,9.0,73670.785,0.0,Winter,1,1,Tuesday,0,0,0,1.08,10
273,273,273,Tata Motors,Tiago,Hatchback,West,523550.16,14.0,85.0,5350682.64,82.0,24.0,14.0,65252.227,0.01,Winter,1,1,Tuesday,0,0,0,1.08,10
274,274,274,Tata Motors,Tiago,Hatchback,Central,541886.06,11.0,184.0,4351345.06,203.5,34.0,5.0,21382.531,0.02,Winter,1,1,Tuesday,0,0,0,1.08,10
275,275,275,Tata Motors,Tigor,Sedan,North,690920.8,,97.0,4034977.47,77.0,53.0,9.0,52402.305,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
276,276,276,Tata Motors,Tigor,Sedan,South,699163.51,9.0,,4593504.26,186.0,46.0,11.0,24696.259,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
277,277,277,Tata Motors,Tigor,Sedan,East,731594.16,6.0,161.0,3204382.42,196.0,44.0,7.0,16348.89,0.02,Winter,1,1,Tuesday,0,0,0,1.0,10
278,278,278,Tata Motors,Tigor,Sedan,West,670927.45,4.0,80.0,1959108.15,67.5,20.0,8.0,29023.824,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
279,279,279,Tata Motors,Tigor,Sedan,Central,733168.81,7.0,107.0,3746492.62,101.5,26.0,4.0,36911.257,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
280,280,280,Tata Motors,Nexon,Compact SUV,North,931836.7,14.0,60.0,9523371.07,138.0,51.0,10.0,69009.935,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
281,281,281,Tata Motors,Nexon,Compact SUV,South,925323.34,11.0,221.0,7430346.42,186.5,44.0,4.0,39841.0,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
282,282,282,Tata Motors,Nexon,Compact SUV,East,922101.57,11.0,269.0,7404475.61,200.5,19.0,11.0,36930.053,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
283,283,283,Tata Motors,Nexon,Compact SUV,West,934113.73,10.0,114.0,6819030.23,128.5,43.0,14.0,53066.383,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
284,284,284,Tata Motors,Nexon,Compact SUV,Central,929035.18,17.0,155.0,11529326.58,148.5,44.0,5.0,77638.563,0.0,Winter,1,1,Tuesday,0,0,0,1.0,10
285,285,285,Tata Motors,Harrier,SUV,North,1603359.68,4.0,246.0,4681810.27,232.0,42.0,5.0,20180.217,0.02,Winter,1,1,Tuesday,0,0,0,1.0,10
286,286,286,Tata Motors,Harrier,SUV,South,1604686.29,9.0,45.0,10542788.93,143.0,45.0,13.0,73725.797,0.0,Winter,1,1,Tuesday,0,0,0,1.0,10
287,287,287,Tata Motors,Harrier,SUV,East,1601386.09,4.0,147.0,4676047.38,94.0,41.0,11.0,49745.185,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
288,288,288,Tata Motors,Harrier,SUV,West,1601749.57,7.0,255.0,8184940.3,248.5,53.0,14.0,32937.386,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
289,289,289,Tata Motors,Harrier,SUV,Central,1593405.72,5.0,227.0,5815930.88,233.5,47.0,11.0,24907.627,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
290,290,290,Tata Motors,Safari,MPV,North,1666327.91,12.0,214.0,14597032.49,175.5,23.0,6.0,83173.974,0.0,Winter,1,1,Tuesday,0,0,0,1.0,10
291,291,291,Tata Motors,Safari,MPV,South,1669004.31,4.0,100.0,4873492.59,143.5,22.0,5.0,33961.621,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
292,292,292,Tata Motors,Safari,MPV,East,1635889.4,8.0,225.0,9553594.1,204.5,18.0,14.0,46716.842,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
293,293,293,Tata Motors,Safari,MPV,West,1612267.91,4.0,175.0,4707822.3,133.0,27.0,10.0,35397.16,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
294,294,294,Tata Motors,Safari,MPV,Central,1580348.84,8.0,203.0,9229237.23,200.5,47.0,14.0,46031.108,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
295,295,295,Tata Motors,Nexon EV,Electric SUV,North,1432761.23,8.0,66.0,8367325.58,108.0,32.0,13.0,77475.237,0.0,Winter,1,1,Tuesday,0,0,0,1.0,10
296,296,296,Tata Motors,Nexon EV,Electric SUV,South,1476200.27,7.0,172.0,7543383.38,109.0,26.0,8.0,69205.352,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
297,297,297,Tata Motors,Nexon EV,Electric SUV,East,1492218.58,4.0,54.0,4357278.25,149.0,52.0,,29243.478,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
298,298,298,Tata Motors,Nexon EV,Electric SUV,West,1525597.79,7.0,171.0,7795804.71,147.0,26.0,15.0,53032.685,0.01,Winter,1,1,Tuesday,0,0,1,1.0,10
299,299,299,Tata Motors,Nexon EV,Electric SUV,Central,1488637.85,8.0,210.0,8693645.04,201.0,53.0,13.0,43251.965,0.01,Winter,1,1,Tuesday,0,0,0,1.0,10
300,300,300,Tata Motors,Tiago,Hatchback,North,553378.43,14.0,164.0,5655527.55,112.5,42.0,7.0,50271.356,0.01,Winter,1,1,Wednesday,0,0,1,1.08,11
301,301,301,Tata Motors,Tiago,Hatchback,South,556723.56,13.0,165.0,5283306.58,148.5,30.0,4.0,35577.822,0.01,Winter,1,1,Wednesday,0,0,0,1.08,11
